,race_year_id,event,race,country,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,country_code,year,month,day,frequency_in_ranking,equivalent_distance,weighted_elevation
575,28129,PINHOTI 100,100 MILES,United States,solo,161.9,4930.0,-5060.0,0,207,USA,2017,11,04,207,211.2,0.2334280303030303
577,25451,Kullamannen,100 miles,Sweden,solo,157.4,2900.0,-2930.0,14,175,SWE,2017,11,03,40,186.4,0.1555793991416309
578,17413,White Rose Ultra,100 Mile,United Kingdom,solo,162.2,3870.0,-4050.0,5,13,GBR,2017,10,29,13,200.89999999999998,0.19263315082130417
579,16729,Javelina Jundred,100 Miles,United States,solo,159.4,1760.0,-1760.0,26,799,USA,2017,10,28,535,177.0,0.09943502824858758
580,23969,Indomit costa esmeralda ultra-trail®,100 MILLES,Brazil,solo,160.9,4440.0,-4440.0,12,70,BRA,2017,10,27,10,205.3,0.21626887481734045
582,21335,Bèrghem Ultra Trail,Bèrghem Ultra100M Stenfjellet,Norway,solo,162.0,2940.0,-2940.0,1,50,NOR,2017,10,21,7,191.4,0.1536050156739812
584,17291,Centurion Autumn 100,Centurion Autumn 100,United Kingdom,solo,161.8,2120.0,-2120.0,14,300,GBR,2017,10,21,178,183.0,0.11584699453551912
585,26685,GHOST TRAIN RAIL TRAIL RACE 100,100 Mi,United States,solo,161.0,1610.0,-1600.0,0,65,USA,2017,10,21,65,177.1,0.09090909090909093
586,26383,Autumn Asylum,March Extended,Finland,solo,168.2,1360.0,-1360.0,1,15,FIN,2017,10,20,3,181.79999999999998,0.0748074807480748
587,21187,Dalmacija Ultra-Trail®,Sky Dut,Croatia,solo,155.3,6720.0,-6740.0,13,150,HRV,2017,10,20,69,222.5,0.3020224719101124
588,26299,Rodopi Ultra Trail,Rodopi Advendurun,Greece,solo,162.1,6590.0,-6580.0,6,200,GRC,2017,10,20,109,228.0,0.28903508771929826
589,20273,Grand Raid De La Réunion,La Diagonale Des Fous,France,solo,164.9,10000.0,-9960.0,18,2548,FRA,2017,10,19,2548,264.9,0.37750094375235943
590,18789,Hume And Hovell Ultra,100 Mile,Australia,solo,160.0,3990.0,-3990.0,10,100,AUS,2017,10,14,12,199.9,0.19959979989994997
591,32383,Oil Creek 100 Trail Runs,100 MILES,United States,solo,162.3,5420.0,-5420.0,0,78,USA,2017,10,14,78,216.5,0.25034642032332566
592,25629,The North Face Endurance Challenge Chile,160 Km,Chile,solo,159.5,7890.0,-8020.0,16,85,CHL,2017,10,14,85,238.4,0.3309563758389262
593,21153,Bhatti Lakes Ultra,160 Km,India,solo,161.1,1110.0,-1110.0,0,20,IND,2017,10,13,5,172.2,0.06445993031358885
594,22799,Virgin Forest Trail,Ultra-Trail®,Greece,solo,166.4,7540.0,-7530.0,15,150,GRC,2017,10,13,80,241.8,0.3118279569892473
595,17537,Crimea X Run,Stage Race,Ukraine,solo,159.3,9430.0,-9400.0,12,200,UKR,2017,10,11,195,253.60000000000002,0.37184542586750785
596,26449,OSJ Koumi,100 Miles,Japan,solo,170.9,7720.0,-7720.0,4,126,JPN,2017,10,08,126,248.10000000000002,0.31116485288190243
597,22077,Bromont Ultra,160km,Canada,solo,162.2,5880.0,-5870.0,17,44,CAN,2017,10,07,44,221.0,0.2660633484162896
598,17777,Cloudsplitter 100,100 Mile,United States,solo,165.2,5300.0,-5300.0,21,100,USA,2017,10,07,32,218.2,0.24289642529789185
599,19353,100 Miles Sud De France,100 Miles,France,solo,166.1,8060.0,-9800.0,15,500,FRA,2017,10,06,162,246.7,0.3267126064045399
600,23565,EstrelAçor Ultra Endurance,EstrelAçor 180km,Portugal,solo,174.9,7930.0,-7930.0,15,50,PRT,2017,10,06,15,254.2,0.3119590873328088
601,21801,Grindstone 100,Grindstone 100,United States,solo,159.6,6980.0,-6980.0,15,300,USA,2017,10,06,182,229.39999999999998,0.3042720139494333
602,18073,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,Poland,solo,161.8,2780.0,-2760.0,7,100,POL,2017,10,06,74,189.60000000000002,0.14662447257383965
603,21709,NERANG 100 miler 2017,NERANG 100 miler,Australia,solo,161.5,5710.0,-5710.0,6,30,AUS,2017,09,30,7,218.6,0.26120768526989935
604,16313,BEAR 100,BEAR 100,United States,solo,163.4,6380.0,-6050.0,13,304,USA,2017,09,29,304,227.2,0.28080985915492956
605,15369,Cotswold Way Century,100 Miles,United Kingdom,solo,166.7,4210.0,-4370.0,10,120,GBR,2017,09,23,107,208.79999999999998,0.2016283524904215
606,26211,Flagstaff To Grand Canyon Stagecoach Line,100 MILE ULTRA SOLO,United States,solo,160.93,2134.0,0.0,0,47,USA,2017,09,23,47,182.27,0.11707905853952927
607,12239,Mountain Lakes 100,Mountain Lakes 100,United States,solo,155.9,3570.0,-3570.0,14,150,USA,2017,09,23,83,191.60000000000002,0.18632567849686846
609,19733,Waterous Trail On Foot,WTF 100,Australia,solo,161.9,3210.0,-3210.0,9,30,AUS,2017,09,23,13,194.0,0.1654639175257732
610,25495,Karkloof100,Karkloof100,South Africa,solo,156.6,3440.0,-3440.0,9,50,ZAF,2017,09,22,25,191.0,0.1801047120418848
611,19093,Black River Run,100 Miles,Sweden,solo,161.0,1090.0,-1090.0,9,200,SWE,2017,09,16,41,171.9,0.06340895869691682
612,25349,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,United States,solo,161.5,6810.0,-6810.0,0,127,USA,2017,09,16,127,229.6,0.29660278745644597
613,20479,Mark Twain Endurance Runs,100 Mile,United States,solo,161.8,2300.0,-2300.0,5,150,USA,2017,09,16,11,184.8,0.12445887445887445
614,16723,Mogollon Monster 100,MOGOLLON MONSTER 100,United States,solo,162.8,5500.0,-5500.0,13,150,USA,2017,09,16,58,217.8,0.2525252525252525
615,25339,RUN RABBIT RUN,100 HARE,United States,solo,165.8,6160.0,-6160.0,0,72,USA,2017,09,15,72,227.4,0.27088830255057167
616,26251,HEADLANDS HUNDRED,100 miles,United States,solo,161.0,6120.0,-6120.0,0,69,USA,2017,09,09,69,222.2,0.27542754275427545
618,17721,THE GREAT NORTH WALK 100S,100 MILES,Australia,solo,170.6,5520.0,-5520.0,6,200,AUS,2017,09,09,44,225.8,0.24446412754650132
619,36583,Superior Fall Trail Race,100 Mile,United States,solo,168.0,5200.0,-5060.0,13,169,USA,2017,09,08,169,220.0,0.23636363636363636
620,14019,SwissPeaks Trail,170K Valais*Wallis,Switzerland,solo,171.0,10560.0,-12530.0,12,400,CHE,2017,09,08,30,276.6,0.3817787418655097
621,25335,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,United States,solo,161.0,8215.0,-7965.0,0,201,USA,2017,09,08,201,243.15,0.3378572897388443
622,17705,Ultra Tour Monte Rosa,4 Stage Race 170 km,Switzerland,solo,161.0,12250.0,-12250.0,11,300,CHE,2017,09,06,104,283.5,0.43209876543209874
623,24327,Vadrózsa 50,Vadrózsa 160,Hungary,solo,159.6,6340.0,-6350.0,17,100,HUN,2017,09,02,39,223.0,0.284304932735426
624,17653,Ultra Tour Monte Rosa,Ultra Tour 170 (GG),Switzerland,solo,163.8,11030.0,-11010.0,15,63,CHE,2017,09,01,63,274.1,0.4024078803356439
625,24343,Ultra Trail Mt. Bogda,168km,China,solo,161.8,8400.0,-8400.0,15,30,CHN,2017,09,01,11,245.8,0.3417412530512612
626,17383,UTMB®,UTMB®,France,solo,168.6,9980.0,-9980.0,16,2542,FRA,2017,09,01,2542,268.4,0.37183308494783907
628,21795,Kodiak Ultra Marathons,Kodiak 100 Mi,United States,solo,163.1,5150.0,-5140.0,16,65,USA,2017,08,25,65,214.6,0.23998136067101586
629,25329,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,United States,solo,161.0,6700.0,-6700.0,0,151,USA,2017,08,19,151,228.0,0.29385964912280704
632,16177,Persenk Ultra,PERSENK ULTRA,Bulgaria,solo,157.0,7100.0,-7120.0,13,100,BGR,2017,08,18,55,228.0,0.31140350877192985
633,16621,Ultra Tour Des 4 Massifs,Ut4M160 Xtrem,France,solo,171.3,11390.0,-11390.0,15,700,FRA,2017,08,17,218,285.20000000000005,0.39936886395511917
634,18791,Chongli100 Ultra Sky Trail Challenge,168 Km,China,solo,165.4,7370.0,-7370.0,12,150,CHN,2017,08,11,31,239.10000000000002,0.3082392304475115
635,19705,Force 12 Events,Beacons 100,United Kingdom,solo,162.6,6730.0,-6730.0,5,150,GBR,2017,08,11,21,229.89999999999998,0.2927359721618095
636,15312,Centurion North Downs Way 100,Centurion North Downs Way 100,United Kingdom,solo,170.2,3490.0,-3520.0,14,300,GBR,2017,08,05,147,205.1,0.17016089712335447
637,19815,Silverheels Endurance Run,100 Mile,United States,solo,168.2,5470.0,-5470.0,22,300,USA,2017,08,05,11,222.89999999999998,0.24540152534768958
638,19207,Ouray 100 Mile Endurance Run,100 Mile,United States,solo,167.2,11420.0,-11420.0,15,120,USA,2017,08,04,59,281.4,0.40582800284292825
639,18669,Burning River Endurance Run,100 Mile,United States,solo,164.6,2610.0,-2530.0,14,250,USA,2017,07,29,129,190.7,0.13686418458311486
641,22779,Garmin Runfire Salt Lake Ultra Trail,Ultra Trail,Turkey,solo,161.4,610.0,-610.0,18,13,TUR,2017,07,28,13,167.5,0.036417910447761194
642,21269,High Lonesome 100,100M,United States,solo,160.2,7710.0,-7720.0,12,75,USA,2017,07,28,53,237.29999999999998,0.324905183312263
643,24615,LAKELAND,LAKELAND 100,United Kingdom,solo,161.0,6300.0,-6300.0,0,223,GBR,2017,07,28,223,224.0,0.28125
644,16701,Montreux Trail Festival,MXtreme 160,Switzerland,solo,162.6,11530.0,-11520.0,15,300,CHE,2017,07,28,127,277.9,0.4148974451241454
645,22019,YOU YANGS Hardcore 100Miler,100 MI,Australia,solo,164.2,3280.0,-3280.0,2,36,AUS,2017,07,22,36,197.0,0.166497461928934
646,24033,OSJ Ontake 100,100 Miles,Japan,solo,155.7,5270.0,-5280.0,6,59,JPN,2017,07,15,59,208.39999999999998,0.2528790786948177
647,13873,Tahoe Rim Trail Endurance Run,100 Mile,United States,solo,160.4,6140.0,-6140.0,0,250,USA,2017,07,15,150,221.8,0.2768259693417493
648,21185,Vermont 100 Endurance Race,100M,United States,solo,157.5,4860.0,-4870.0,19,325,USA,2017,07,15,265,206.1,0.23580786026200876
649,23341,Columbia 168 Ultra-Trail® Challenge Chongli,168km,China,solo,168.9,7340.0,-7330.0,16,150,CHN,2017,07,14,103,242.3,0.30293025175402394
650,17791,Sinister 7 Ultra,Solo,Canada,solo,159.5,5770.0,-5790.0,15,1600,CAN,2017,07,08,46,217.2,0.2656537753222836
651,17709,The GAX 100 Miles,The GAX 100 Miles,Sweden,solo,161.2,1640.0,-1640.0,3,70,SWE,2017,07,08,44,177.6,0.09234234234234234
652,23919,Andorra Ultra Trail Vallnord,Ronda dels cims,Andorra,solo,170.0,13500.0,-13500.0,0,184,AND,2017,07,07,184,305.0,0.4426229508196721
653,16503,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Spain,solo,170.7,10160.0,-10160.0,15,515,ESP,2017,07,07,215,272.29999999999995,0.3731178846860081
654,23697,HARDROCK 100 ENDURANCE RUN,100Mi CC,United States,solo,161.8,10365.0,-10365.0,0,145,USA,2017,07,07,145,265.45000000000005,0.39046901488039176
655,21659,Aktivitus Trailrace,Ultra-Trail®,Sweden,solo,160.4,2620.0,-2620.0,8,50,SWE,2017,07,01,8,186.6,0.14040728831725616
656,15071,Ultra-Trail® du Mont-Albert,Grande Traversée Ultra-Trail®,Canada,solo,167.3,7340.0,-7170.0,14,150,CAN,2017,06,30,43,240.70000000000002,0.304943913585376
657,22919,100 Mile Spa,100 Mile Spa,Belgium,solo,156.9,3820.0,-3870.0,5,150,BEL,2017,06,24,19,195.10000000000002,0.1957970271655561
658,22953,MONTANE® Spine® Summer Races,Flare,United Kingdom,solo,174.8,4200.0,-4200.0,6,50,GBR,2017,06,24,16,216.8,0.19372693726937268
659,18229,Western States Endurance Run,Western States Endurance Run,United States,solo,161.6,5370.0,-6890.0,21,249,USA,2017,06,24,249,215.3,0.24941941477008825
660,18025,South Wales 100,South Wales 100,United Kingdom,solo,165.9,6270.0,-6280.0,11,100,GBR,2017,06,23,54,228.60000000000002,0.2742782152230971
661,20219,Ultra Coahuila,100M,Mexico,solo,160.0,6090.0,-6090.0,12,38,MEX,2017,06,23,38,220.9,0.2756903576278859
663,19895,Ultra-Trail® Gaspesia 100,100 miles,Canada,solo,158.4,3860.0,-3970.0,21,25,CAN,2017,06,17,1,197.0,0.19593908629441625
664,22579,XTRAIL 100,Xtrail Kanas 168km Trail Run,China,solo,165.5,5950.0,-5950.0,10,45,CHN,2017,06,17,45,225.0,0.2644444444444444
665,24589,Bighorn Trail Run,100M,United States,solo,167.3,6740.0,-6800.0,7,360,USA,2017,06,16,174,234.70000000000002,0.2871751171708564
666,16103,Bryce Canyon,100 Mile,United States,solo,159.4,4800.0,-4800.0,13,150,USA,2017,06,16,134,207.4,0.23143683702989393
667,18109,Festiwal Biegu Rzeznika,Bieg Rzeznika Ultra 160K,Poland,solo,159.8,5250.0,-5250.0,12,150,POL,2017,06,16,8,212.3,0.24729156853509185
668,13863,Centurion South Downs Way 100,Centurion South Downs Way 100,United Kingdom,solo,156.7,3400.0,-3460.0,14,300,GBR,2017,06,10,220,190.7,0.1782905086523335
669,17097,SAN DIEGO 100,San Diego 100,United States,solo,158.0,4020.0,-4030.0,15,260,USA,2017,06,09,260,198.2,0.20282542885973767
670,19563,Kettle Moraine 100,100 Mile,United States,solo,161.1,2570.0,-2570.0,12,400,USA,2017,06,03,103,186.79999999999998,0.13758029978586725
671,22771,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,United States,solo,161.0,4270.0,-4270.0,0,30,USA,2017,06,03,30,203.7,0.2096219931271478
672,15399,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,Norway,solo,165.6,6680.0,-6690.0,10,26,NOR,2017,06,02,26,232.39999999999998,0.2874354561101549
673,15555,5th Elton Volgabus Ultra-Trail®,Ultimate 100 miles,Russia,solo,163.6,250.0,-250.0,8,86,RUS,2017,05,27,56,166.1,0.015051173991571343
674,17725,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,Norway,solo,168.1,3350.0,-3840.0,3,200,NOR,2017,05,27,18,201.6,0.1661706349206349
675,26699,Sulphur Springs Trail Run,100 MILES,Canada,solo,161.0,3220.0,-3220.0,0,35,CAN,2017,05,27,35,193.2,0.16666666666666669
676,19881,Chicamocha Canyon Race,164 Km,Colombia,solo,165.5,8560.0,-8560.0,14,100,COL,2017,05,26,46,251.1,0.340900039824771
677,15209,NUTS Karhunkierros,160k,Finland,solo,163.2,3650.0,-3640.0,7,82,FIN,2017,05,26,41,199.7,0.1827741612418628
678,22851,Trainic-World in Sainokuni,100mile,Japan,solo,166.3,9670.0,-9670.0,16,200,JPN,2017,05,20,15,263.0,0.36768060836501903
679,19045,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles Trail Ultramarathon,Philippines,solo,163.7,11840.0,-11860.0,11,100,PHL,2017,05,19,97,282.1,0.41970932293512936
680,18887,Ultra-Trail® Malopolska,UTM 170,Poland,solo,173.8,8450.0,-8450.0,11,100,POL,2017,05,19,15,258.3,0.32713898567557104
681,19105,Cruel Jewel,Cruel Jewel 100,United States,solo,174.2,8660.0,-8650.0,11,125,USA,2017,05,13,77,260.79999999999995,0.3320552147239264
682,17713,Penang Eco 100,100 miles,Malaysia,solo,164.6,4080.0,-4080.0,15,30,MYS,2017,05,13,19,205.39999999999998,0.19863680623174296
683,22543,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,United States,solo,162.5,5420.0,-5420.0,0,149,USA,2017,05,06,149,216.7,0.25011536686663594
684,15901,Salomon Hammer Trail,100 Miles,Denmark,solo,161.5,5840.0,-5840.0,12,500,DNK,2017,05,05,14,219.9,0.26557526148249205
685,14011,Centurion Thames Path 100,Centurion Thames Path 100,United Kingdom,solo,160.7,1880.0,-1850.0,13,300,GBR,2017,04,29,208,179.5,0.10473537604456824
686,21897,Täby Extreme Challenge,TEC 100 Miles,Sweden,solo,160.3,1780.0,-1780.0,13,150,SWE,2017,04,22,49,178.10000000000002,0.09994385176866928
687,18865,Mustang Trail Race,Mustang Trail Race,Nepal,solo,164.8,8660.0,-7980.0,8,30,NPL,2017,04,18,30,251.4,0.3444709626093874
688,13476,100 Miles Of Istria,100 Miles,Croatia,solo,170.4,7100.0,-7390.0,12,321,HRV,2017,04,07,321,241.4,0.29411764705882354
689,15959,Zion,100 Mile,United States,solo,161.1,3800.0,-3800.0,15,200,USA,2017,04,07,169,199.1,0.19085886489201406
690,36573,Zumbro Endurance Run,Zumbro 100 Mile Endurance Run,United States,solo,159.7,4250.0,-4250.0,22,48,USA,2017,04,07,48,202.2,0.21018793273986153
691,15891,Ultra Fiord,100 Miles,Chile,solo,166.3,5400.0,-5480.0,14,150,CHL,2017,04,06,23,220.3,0.24512029051293688
692,21605,UMSTEAD 100,UMSTEAD 100,United States,solo,161.0,2450.0,-2450.0,0,143,USA,2017,04,01,143,185.5,0.1320754716981132
693,16065,Badger Mountain Challenge,100 Mile,United States,solo,156.7,4760.0,-4750.0,15,65,USA,2017,03,24,43,204.29999999999998,0.2329906999510524
694,17181,Northburn 100 Miler,100 Mile,New Zealand,solo,162.5,10020.0,-10020.0,12,57,NZL,2017,03,18,57,262.7,0.3814236771983251
696,15344,Addo Elephant Trail Run,100 Mile,South Africa,solo,161.2,5640.0,-5170.0,16,44,ZAF,2017,03,10,44,217.6,0.25919117647058826
697,19461,ULTRA-TRAIL® SIERRAS DEL BANDOLERO,ULTRA-TRAIL® SIERRAS DEL BANDOLERO,Spain,solo,163.4,6640.0,-6640.0,14,400,ESP,2017,03,03,131,229.8,0.28894691035683207
698,15245,La Mision,160 Km,Argentina,solo,162.5,6480.0,-6480.0,1,300,ARG,2017,02,23,140,227.3,0.28508578970523535
699,26349,La Mision,160 km Equipos,Argentina,team,163.9,6810.0,-6800.0,2,30,ARG,2017,02,23,24,232.0,0.29353448275862065
700,16689,Arctic Ultra,100 Miles,Sweden,solo,159.6,2780.0,-2780.0,14,15,SWE,2017,02,18,15,187.4,0.14834578441835647
701,13291,Run The Rann,RTR 161 Km,India,solo,159.0,2230.0,-2220.0,10,30,IND,2017,02,11,25,181.3,0.12300055157198014
702,17681,Run of Kutch,160 Km,India,solo,169.5,110.0,-110.0,12,10,IND,2017,02,10,8,170.6,0.006447831184056273
703,15771,Rocky Raccoon,100 Mile,United States,solo,158.6,1970.0,-1970.0,19,500,USA,2017,02,04,210,178.29999999999998,0.11048794167134045
704,16705,Coldwater Rumble,100 Miles,United States,solo,161.9,1750.0,-1750.0,16,500,USA,2017,01,21,27,179.4,0.09754738015607581
705,19971,HURT 100,HURT 100 MILE ENDURANCE RUN,United States,solo,161.0,8200.0,-8200.0,0,125,USA,2017,01,15,125,243.0,0.3374485596707819
706,14745,Montane Spine Races,Challenger,United Kingdom,solo,172.8,4900.0,-4900.0,4,120,GBR,2017,01,14,63,221.8,0.22091974752028853
707,14829,Montane Spine Races,Montane Spine MRT Challenge,United Kingdom,solo,172.8,4900.0,-4900.0,4,12,GBR,2017,01,14,12,221.8,0.22091974752028853
708,18833,Brazil 135+ Ultramarathon,Maratona 4,Brazil,solo,166.9,4940.0,-4800.0,0,50,BRA,2017,01,12,3,216.3,0.22838650023116042
710,11758,S1 Trail La Corsa Della Bora,S1 Ipertrail,Italy,solo,163.7,6610.0,-6610.0,4,50,ITA,2017,01,05,20,229.79999999999998,0.2876414273281114
711,15413,S1 Trail La Corsa Della Bora,S1 Ipertrail Team,Italy,team,163.7,6610.0,-6610.0,1,13,ITA,2017,01,05,13,229.79999999999998,0.2876414273281114
712,14357,UTSZ Autumn Trail Races,100Miles,China,solo,161.6,7150.0,-7120.0,16,40,CHN,2016,12,17,16,233.1,0.30673530673530675
713,18529,Brazos Bend 100,100M,United States,solo,158.5,1400.0,-1400.0,0,200,USA,2016,12,10,122,172.5,0.08115942028985507
714,16363,The Hitchcock Experience,100 Mile,United States,solo,157.1,3620.0,-3630.0,21,50,USA,2016,12,10,18,193.3,0.18727366787377134
715,20919,Prazska Stovka,151 Km,Czech Republic,solo,155.0,4640.0,-4810.0,8,148,CZE,2016,12,09,148,201.4,0.23038728897715988
716,14437,Ultra-Trail® Panoramic,100Miles,Thailand,solo,158.2,6400.0,-6810.0,10,18,THA,2016,12,09,18,222.2,0.28802880288028804
717,16487,Wicklow Way 50 Miles,100 Miles,Ireland,solo,161.6,6800.0,-6800.0,6,50,IRL,2016,12,02,24,229.6,0.2961672473867596
718,12410,Alpine Challenge,100 Mile Individual,Australia,solo,157.0,7220.0,-7220.0,4,100,AUS,2016,11,26,42,229.2,0.31500872600349045
719,14393,Ultra-Trail® Three Gorges,172 Km,China,solo,167.2,10150.0,-10010.0,17,83,CHN,2016,11,25,83,268.7,0.3777446966877559
720,16155,Mt.Gaoligong Ultra,160 Km,China,solo,163.0,8130.0,-8180.0,18,200,CHN,2016,11,18,33,244.3,0.33278755628325823
721,20589,CHIMERA 100,CHIMERA 100 MILES,United States,solo,155.0,6520.0,-6520.0,0,30,USA,2016,11,12,30,220.2,0.29609445958219804
723,15809,Desafio Extremo Estrada Real 100 Milhas De Sabarabuçu,160 Km,Brazil,solo,159.3,4750.0,-4490.0,7,100,BRA,2016,11,05,4,206.8,0.22969052224371372
724,16161,HK168,Full 168,"Hong Kong, China",solo,169.7,7830.0,-7660.0,15,150,HKG,2016,11,05,26,248.0,0.3157258064516129
725,12519,Oman Desert Marathon,Oman Desert Marathon,Oman,solo,166.2,1960.0,-2300.0,14,99,OMN,2016,11,05,74,185.79999999999998,0.10548977395048441
726,20601,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,United States,solo,161.0,4500.0,-4500.0,12,45,USA,2016,11,05,45,206.0,0.21844660194174756
727,17215,PINHOTI 100,PINHOTI 100 MILES,United States,solo,161.9,4930.0,-5060.0,0,146,USA,2016,11,05,146,211.2,0.2334280303030303
728,17233,RIO DEL LAGO 100,100 MILES,United States,solo,166.9,3300.0,-3300.0,19,208,USA,2016,11,05,208,199.9,0.16508254127063532
729,11780,Bromo Tengger Semeru 100 Ultra,BTS 170K,Indonesia,solo,171.7,8570.0,-8560.0,15,40,IDN,2016,11,04,26,257.4,0.33294483294483296
730,11591,White Rose Ultra,100 Mile,United Kingdom,solo,161.2,4610.0,-4810.0,5,28,GBR,2016,10,30,28,207.29999999999998,0.2223830197780994
731,11955,Javelina Jundred,100 Miles,United States,solo,159.4,1760.0,-1760.0,26,799,USA,2016,10,29,285,177.0,0.09943502824858758
732,11920,Ultra Sovev Emek,166 Km,Israel,solo,165.9,2620.0,-2620.0,9,15,ISR,2016,10,26,15,192.1,0.13638729828214471
733,16971,Cactus Rose,100 Mile,United States,solo,161.0,4400.0,-4400.0,20,19,USA,2016,10,22,19,205.0,0.2146341463414634
734,16703,Autumn Asylum,March Extended,Finland,solo,160.5,2100.0,-2100.0,2,50,FIN,2016,10,21,5,181.5,0.11570247933884298
735,12923,Dalmacija Ultra-Trail®,Sky Dut,Croatia,solo,161.4,5960.0,-5930.0,12,100,HRV,2016,10,21,46,221.0,0.269683257918552
736,18115,Rodopi Advendurun,100 miles,Greece,solo,164.1,6610.0,-6610.0,6,200,GRC,2016,10,21,125,230.2,0.28714161598609905
737,15338,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,France,solo,167.5,10100.0,-10060.0,0,2500,FRA,2016,10,20,1688,268.5,0.3761638733705773
738,11352,Centurion Autumn 100,Centurion Autumn 100,United Kingdom,solo,162.4,2130.0,-2140.0,14,300,GBR,2016,10,15,180,183.70000000000002,0.11594991834512793
739,15665,Hume And Hovell Ultra,100 Mile,Australia,solo,160.0,3990.0,-4000.0,10,100,AUS,2016,10,15,15,199.9,0.19959979989994997
740,13431,Raleigh Challenge - Wilson Trail,Round Trip,"Hong Kong, China",team,155.5,7390.0,-7390.0,9,50,HKG,2016,10,15,4,229.4,0.32214472537053185
741,14429,The Cederberg Traverse,100 Mile,South Africa,solo,166.1,7390.0,-7390.0,3,50,ZAF,2016,10,15,4,240.0,0.30791666666666667
742,15939,The North Face Endurance Challenge Chile,160 Km,Chile,solo,160.1,8970.0,-8720.0,16,70,CHL,2016,10,15,63,249.8,0.35908726981585265
743,13273,Salomon Bhatti Lakes,160 Km,India,solo,158.3,2390.0,-2370.0,0,20,IND,2016,10,14,5,182.20000000000002,0.13117453347969263
744,13014,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,Poland,solo,161.8,2780.0,-2760.0,7,56,POL,2016,10,14,56,189.60000000000002,0.14662447257383965
745,12788,Virgin Forest Trail,Ultra-Trail®,Greece,solo,165.2,7580.0,-7580.0,15,150,GRC,2016,10,14,62,241.0,0.3145228215767635
746,17345,OSJ Koumi,100 Miles,Japan,solo,166.6,8510.0,-8520.0,4,72,JPN,2016,10,09,72,251.7,0.33810091378625345
747,13501,Bromont Ultra,160km,Canada,solo,162.5,6240.0,-6240.0,17,23,CAN,2016,10,08,23,224.9,0.2774566473988439
749,12179,100 Miles Sud De France,100 Miles,France,solo,164.3,8060.0,-9800.0,15,500,FRA,2016,10,07,155,244.9,0.3291139240506329
750,21799,Grindstone 100,Grindstone 100,United States,solo,159.6,6980.0,-6980.0,15,179,USA,2016,10,07,179,229.39999999999998,0.3042720139494333
751,11193,Ultra-Trail del Rincon,UTR 170K,Spain,solo,168.0,6610.0,-6610.0,15,17,ESP,2016,10,07,17,234.1,0.28235796668090557
752,11638,Cloudsplitter 100,100 Mile,United States,solo,160.7,6930.0,-6930.0,10,50,USA,2016,10,01,37,230.0,0.30130434782608695
753,16227,NERANG 100 miler 2016,NERANG 100 miler,Australia,solo,160.0,5550.0,-5550.0,6,9,AUS,2016,10,01,9,215.5,0.25754060324825984
754,12131,Cotswold Way Century,100 Miles,United Kingdom,solo,166.7,4210.0,-4370.0,10,120,GBR,2016,09,24,36,208.79999999999998,0.2016283524904215
755,16107,Flagstaff To Grand Canyon Stagecoach Line,100 MILE ULTRA SOLO,United States,solo,160.93,2134.0,0.0,0,17,USA,2016,09,24,17,182.27,0.11707905853952927
756,13173,Mogollon Monster 100,MOGOLLON MONSTER 100,United States,solo,169.7,6020.0,-6020.0,13,150,USA,2016,09,24,33,229.89999999999998,0.26185297955632886
757,11239,St Oswald's Ultra,100 Mile,United Kingdom,solo,164.4,2160.0,-2200.0,13,27,GBR,2016,09,24,27,186.0,0.11612903225806452
758,13213,Waterous Trail On Foot,WTF 100,Australia,solo,161.6,3190.0,-3190.0,9,30,AUS,2016,09,24,14,193.5,0.1648578811369509
759,14133,BEAR 100,BEAR 100,United States,solo,161.1,5620.0,-5620.0,13,168,USA,2016,09,23,168,217.3,0.2586286240220893
760,12087,Black River Run,100 Miles,Sweden,solo,161.2,1040.0,-1050.0,9,200,SWE,2016,09,17,33,171.6,0.06060606060606061
762,11776,Mark Twain Endurance Races,100 Mile,United States,solo,156.4,2530.0,-2530.0,6,11,USA,2016,09,17,11,181.70000000000002,0.13924050632911392
763,14247,Kodiak Ultra Marathons,Kodiak 100 Mi,United States,solo,163.8,5140.0,-5140.0,16,86,USA,2016,09,16,86,215.20000000000002,0.23884758364312264
764,15859,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,United States,solo,165.8,6160.0,-6160.0,0,53,USA,2016,09,16,53,227.4,0.27088830255057167
