,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,frequency_in_ranking,year
734,16703,Autumn Asylum,March Extended,Rajamäki,Finland,2016-10-21,20:00:00,solo,160.5,2100.0,-2100.0,2,50,5,2016
735,12923,Dalmacija Ultra-Trail®,Sky Dut,Omiš,Croatia,2016-10-21,13:00:00,solo,161.4,5960.0,-5930.0,12,100,46,2016
736,18115,Rodopi Advendurun,100 miles,Haidou,Greece,2016-10-21,06:00:00,solo,164.1,6610.0,-6610.0,6,200,125,2016
737,15338,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2016-10-20,22:00:00,solo,167.5,10100.0,-10060.0,0,2500,1688,2016
738,11352,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2016-10-15,10:00:00,solo,162.4,2130.0,-2140.0,14,300,180,2016
739,15665,Hume And Hovell Ultra,100 Mile,Tumbarumba,Australia,2016-10-15,06:00:00,solo,160.0,3990.0,-4000.0,10,100,15,2016
740,13431,Raleigh Challenge - Wilson Trail,Round Trip,HongKong,"Hong Kong, China",2016-10-15,08:00:00,team,155.5,7390.0,-7390.0,9,50,4,2016
741,14429,The Cederberg Traverse,100 Mile,Cederberg,South Africa,2016-10-15,05:30:00,solo,166.1,7390.0,-7390.0,3,50,4,2016
742,15939,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2016-10-15,00:00:00,solo,160.1,8970.0,-8720.0,16,70,63,2016
743,13273,Salomon Bhatti Lakes,160 Km,Faridabad,India,2016-10-14,06:00:00,solo,158.3,2390.0,-2370.0,0,20,5,2016
744,13014,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2016-10-14,20:00:00,solo,161.8,2780.0,-2760.0,7,56,56,2016
745,12788,Virgin Forest Trail,Ultra-Trail®,PARANESTI,Greece,2016-10-14,00:00:00,solo,165.2,7580.0,-7580.0,15,150,62,2016
746,17345,OSJ Koumi,100 Miles,KoumiTown,Japan,2016-10-09,05:00:00,solo,166.6,8510.0,-8520.0,4,72,72,2016
747,13501,Bromont Ultra,160km,Bromont,Canada,2016-10-08,07:30:00,solo,162.5,6240.0,-6240.0,17,23,23,2016
748,32381,Oil Creek 100 Trail Runs,100 MILES,,United States,2016-10-08,00:00:00,solo,,,,0,98,98,2016
749,12179,100 Miles Sud De France,100 Miles,bolquere,France,2016-10-07,10:00:00,solo,164.3,8060.0,-9800.0,15,500,155,2016
750,21799,Grindstone 100,Grindstone 100,Swoope,United States,2016-10-07,00:00:00,solo,159.6,6980.0,-6980.0,15,179,179,2016
751,11193,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2016-10-07,00:00:00,solo,168.0,6610.0,-6610.0,15,17,17,2016
752,11638,Cloudsplitter 100,100 Mile,Norton,United States,2016-10-01,08:00:00,solo,160.7,6930.0,-6930.0,10,50,37,2016
753,16227,NERANG 100 miler 2016,NERANG 100 miler,Nerang,Australia,2016-10-01,07:00:00,solo,160.0,5550.0,-5550.0,6,9,9,2016
754,12131,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2016-09-24,12:00:00,solo,166.7,4210.0,-4370.0,10,120,36,2016
755,16107,Flagstaff To Grand Canyon Stagecoach Line,100 MILE ULTRA SOLO,,United States,2016-09-24,00:00:00,solo,160.93,2134.0,,0,17,17,2016
756,13173,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2016-09-24,00:00:00,solo,169.7,6020.0,-6020.0,13,150,33,2016
757,11239,St Oswald's Ultra,100 Mile,Chollerford,United Kingdom,2016-09-24,00:00:00,solo,164.4,2160.0,-2200.0,13,27,27,2016
758,13213,Waterous Trail On Foot,WTF 100,Dwellingup,Australia,2016-09-24,06:00:00,solo,161.6,3190.0,-3190.0,9,30,14,2016
759,14133,BEAR 100,BEAR 100,Smithfield,United States,2016-09-23,00:00:00,solo,161.1,5620.0,-5620.0,13,168,168,2016
760,12087,Black River Run,100 Miles,Västerås,Sweden,2016-09-17,10:00:00,solo,161.2,1040.0,-1050.0,9,200,33,2016
761,16439,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 Mile,,United States,2016-09-17,00:00:00,solo,,,,0,79,79,2016
762,11776,Mark Twain Endurance Races,100 Mile,Berryman,United States,2016-09-17,06:00:00,solo,156.4,2530.0,-2530.0,6,11,11,2016
763,14247,Kodiak Ultra Marathons,Kodiak 100 Mi,BigBearLake,United States,2016-09-16,12:00:00,solo,163.8,5140.0,-5140.0,16,86,86,2016
764,15859,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,,United States,2016-09-16,00:00:00,solo,165.8,6160.0,-6160.0,0,53,53,2016
765,15779,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2016-09-10,00:00:00,solo,161.0,6120.0,-6120.0,0,34,34,2016
766,15643,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2016-09-10,00:00:00,solo,164.2,7767.0,-7765.0,0,82,82,2016
767,12869,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2016-09-10,00:00:00,solo,170.6,5530.0,-5530.0,6,200,46,2016
768,18059,Vadrózsa,Vadrózsa 160,Rózsaszentmárton,Hungary,2016-09-10,00:00:00,solo,158.8,6680.0,-6680.0,17,100,46,2016
769,15769,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2016-09-09,00:00:00,solo,161.0,8215.0,-7965.0,0,213,213,2016
770,12711,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2016-08-26,00:00:00,solo,163.3,9590.0,-9590.0,0,169,169,2016
771,11263,UTMB®,UTMB®,Chamonix,France,2016-08-26,00:00:00,solo,171.0,10080.0,-10080.0,16,2300,1469,2016
772,15427,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2016-08-20,00:00:00,solo,161.0,6700.0,-6700.0,0,127,127,2016
773,15375,LEADVILLE TRAIL 100 RUN,100 MILE TRAIL RUN,Leadville,United States,2016-08-20,00:00:00,solo,,,,0,341,341,2016
774,12089,Persenk Ultra,PERSENK ULTRA,Asenovgrad,Bulgaria,2016-08-19,18:00:00,solo,157.1,7130.0,-7130.0,13,100,38,2016
775,11310,Ultra Tour Des 4 Massifs,Ut4M160 Xtrem,Grenoble,France,2016-08-19,07:00:00,solo,163.2,10530.0,-10530.0,15,500,284,2016
776,10900,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2016-08-06,05:00:00,solo,160.8,6350.0,-7770.0,15,270,130,2016
777,11982,Burning River Endurance Run,100 Mile,Hudson,United States,2016-08-06,04:00:00,solo,163.0,2470.0,-2470.0,20,135,135,2016
778,11486,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2016-08-06,06:00:00,solo,170.2,3490.0,-3520.0,14,300,153,2016
779,12989,Silverheels Endurance Run,100 Mile,Fairplay,United States,2016-08-06,04:00:00,solo,168.2,5450.0,-5450.0,16,300,19,2016
780,13366,Ouray 100 Mile Endurance Run,100 Mile,Ouray,United States,2016-08-05,08:00:00,solo,167.2,11420.0,-11420.0,15,30,30,2016
781,11549,SALOMON ALPEN X 100 Powered By LED LENSER,100 Miles,Seefeld,Austria,2016-08-05,22:00:00,solo,163.9,10230.0,-10860.0,11,61,61,2016
782,12166,Chiemgauer 100,100 Mile,Bergen,Germany,2016-07-29,14:00:00,solo,160.0,7500.0,-7500.0,9,150,17,2016
783,10911,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2016-07-23,08:00:00,solo,160.7,1600.0,-1590.0,5,70,45,2016
784,16935,LAKELAND,LAKELAND 100,,United Kingdom,2016-07-22,00:00:00,solo,161.0,6300.0,-6300.0,0,232,232,2016
785,13867,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2016-07-16,00:00:00,solo,162.7,6140.0,-6140.0,0,155,155,2016
786,14465,Vermont 100 Endurance Race,100M,WestWindsor,United States,2016-07-16,04:00:00,solo,162.0,4530.0,-4530.0,19,325,256,2016
787,13454,YOU YANGS,100 MI,LittleRiver,Australia,2016-07-16,09:00:00,solo,156.7,2960.0,-2960.0,2,24,24,2016
788,15015,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2016-07-15,00:00:00,solo,170.0,13500.0,-13500.0,0,211,211,2016
789,10563,GRAND TRAIL STEVENSON,GTS 3 jours - B,Saint-Etienne-Vallée-Française,France,2016-07-15,07:00:00,solo,156.2,5143.0,-5986.0,6,23,23,2016
790,11468,Sinister 7 Ultra,Solo,Blairmore,Canada,2016-07-09,07:00:00,solo,155.3,4300.0,-4270.0,15,1400,80,2016
791,10953,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2016-07-08,18:00:00,solo,170.7,10152.0,-10152.0,15,500,189,2016
792,14723,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,,United States,2016-07-08,00:00:00,solo,161.8,10365.0,-10365.0,0,112,112,2016
793,13460,CHICAMOCHA RUN,160K,CUNDINAMARCA,Colombia,2016-07-02,09:00:00,solo,165.1,8520.0,-7400.0,10,19,19,2016
794,14675,THURINGEN ULTRA,THURINGEN ULTRA 100 MILES,,Germany,2016-07-01,00:00:00,solo,161.0,3100.0,-3100.0,0,77,77,2016
795,14585,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2016-06-25,00:00:00,solo,161.0,4950.0,-4950.0,0,29,29,2016
796,11981,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2016-06-25,00:00:00,solo,160.3,5950.0,-7490.0,21,369,281,2016
797,14329,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2016-06-18,00:00:00,solo,161.0,3425.0,-3425.0,0,121,121,2016
798,14291,Bighorn Trail Run,100M,Sheridan,United States,2016-06-17,11:00:00,solo,167.3,6740.0,-6800.0,7,360,173,2016
799,10802,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2016-06-11,06:00:00,solo,156.7,3390.0,-3440.0,14,300,203,2016
800,13257,Chicamocha Canyon Race,165 Km,SanGil,Colombia,2016-06-04,10:00:00,solo,164.6,8690.0,-8690.0,6,700,14,2016
801,12217,Kettle Moraine 100,100 Mile,LaGrange,United States,2016-06-04,00:00:00,solo,160.9,2650.0,-2650.0,12,350,133,2016
802,14245,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2016-06-04,00:00:00,solo,161.0,4270.0,-4270.0,0,31,31,2016
803,12004,Bryce Canyon,100 Mile,Hatch,United States,2016-06-03,00:00:00,solo,159.4,4800.0,-4800.0,13,103,103,2016
804,11158,Oh Meu Deus,K 160+,Seia,Portugal,2016-06-03,00:00:00,solo,159.6,7730.0,-7730.0,12,44,44,2016
805,10071,SAN DIEGO 100,San Diego 100,Oceanside,United States,2016-06-03,00:00:00,solo,158.0,4020.0,-4030.0,15,250,137,2016
806,12661,The Arctic Triple Lofoten Ultra-Trail®,100 Miles,SVOLVÆR,Norway,2016-06-02,12:00:00,solo,166.2,6690.0,-6690.0,10,8,8,2016
807,14689,SULPHUR SPRINGS,100 MILES,Ancaster,Canada,2016-05-28,00:00:00,solo,161.0,3220.0,-3220.0,0,27,27,2016
808,11465,Borås Ultra Marathon,BUM 100 Miles,Borås,Sweden,2016-05-27,18:00:00,solo,158.8,3100.0,-3180.0,10,30,18,2016
809,10935,NUTS Karhunkierros,160k,Kuusamo,Finland,2016-05-27,12:00:00,solo,162.4,1730.0,-1720.0,7,60,38,2016
810,13799,The Himalayan Crossing and The Spiti,The Spiti,Kaza,India,2016-05-27,00:00:00,solo,171.6,4970.0,-4670.0,6,1,1,2016
811,10476,Hardcore Hundred Miles Trail Ultramarathon,100 MILES - H1,Kayapa,Philippines,2016-05-20,00:00:00,solo,155.3,10095.0,-10101.0,11,100,64,2016
812,12526,Cruel Jewel,Cruel Jewel 100,Blairsville,United States,2016-05-14,12:00:00,solo,174.2,8520.0,-8510.0,11,125,87,2016
813,12804,Malaysia Eco 100,100 miles,BukitMertajam,Malaysia,2016-05-14,04:00:00,solo,164.7,4340.0,-4300.0,15,30,8,2016
814,13745,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2016-05-14,00:00:00,solo,162.5,5420.0,-5420.0,0,151,151,2016
815,11321,Salomon Hammer Trail,100 Miles,allinge,Denmark,2016-05-06,11:00:00,solo,161.5,5840.0,-5840.0,12,500,16,2016
816,10686,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2016-04-30,00:00:00,solo,166.9,1532.0,-1502.0,13,300,207,2016
817,12535,Mustang Trail Race,Mustang Trail Race,Kathmandu,Nepal,2016-04-19,09:00:00,solo,167.7,8850.0,-8110.0,8,30,20,2016
818,10990,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2016-04-16,10:00:00,solo,158.2,1540.0,-1540.0,13,250,48,2016
819,12001,Zion,100 Mile,Virgin,United States,2016-04-16,06:00:00,solo,156.7,3690.0,-3690.0,14,62,62,2016
820,9994,100 Miles Of Istria,100 Miles,Umag,Croatia,2016-04-15,00:00:00,solo,170.9,7120.0,-7400.0,12,196,196,2016
821,13226,UMSTEAD 100,UMSTEAD 100,,United States,2016-04-02,00:00:00,solo,161.0,2450.0,-2450.0,0,156,156,2016
822,11275,Badger Mountain Challenge,100 Mile,Kennewick,United States,2016-03-25,07:00:00,solo,156.7,4760.0,-4750.0,15,65,26,2016
823,11003,Northburn 100 Miler,100 Mile,Cromwell,New Zealand,2016-03-19,06:00:00,solo,155.8,8230.0,-8230.0,12,50,45,2016
824,13118,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2016-03-18,00:00:00,solo,160.1,2791.0,-2800.0,17,75,40,2016
825,11292,Addo Elephant Trail Run,100 Mile,Addo,South Africa,2016-02-26,14:00:00,solo,161.2,5640.0,-5170.0,16,26,26,2016
826,11200,Ultra Desafio Passa Quatro - MG,160 Km,PASSAQUATRO,Brazil,2016-02-26,22:00:00,solo,158.4,5440.0,-5420.0,10,200,17,2016
827,10295,Run The Rann,Ultra Trail 161 Km,Dholavira,India,2016-02-20,07:00:00,solo,155.5,670.0,-650.0,12,30,11,2016
828,10494,Ultra Trail Hong Kong,UTHK 170,HongKong,"Hong Kong, China",2016-02-19,13:00:00,solo,157.7,7600.0,-7630.0,13,300,48,2016
829,11947,Coldwater Rumble,100 Miles,Goodyear,United States,2016-01-23,07:00:00,solo,161.2,1620.0,-1620.0,19,500,32,2016
830,12320,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2016-01-16,00:00:00,solo,161.0,8200.0,-8200.0,0,53,53,2016
831,14747,Montane Spine Races,Challenger,Edale,United Kingdom,2016-01-09,08:00:00,solo,170.5,4750.0,-4750.0,4,100,37,2016
832,14757,Montane Spine Races,Montane Spine MRT Challenge,Edale,United Kingdom,2016-01-09,10:00:00,solo,170.5,4750.0,-4750.0,4,30,9,2016
833,10404,UTSZ,100 Miles,Shenzhen,China,2015-12-12,04:00:00,solo,165.1,7946.0,-7866.0,16,200,9,2015
834,10302,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2015-11-28,04:30:00,solo,161.4,7302.0,-7321.0,4,100,25,2015
835,10836,HK168,Full 168,TaiMeiTuk,"Hong Kong, China",2015-11-28,08:00:00,solo,170.4,8100.0,-8290.0,16,150,42,2015
836,10969,Ultra-Trail® Three Gorges,100 Miles,Yichang,China,2015-11-27,08:00:00,solo,174.1,9080.0,-9100.0,17,50,50,2015
837,11702,CHIMERA 100,CHIMERA 100 MILES,,United States,2015-11-14,00:00:00,solo,155.0,6520.0,-6520.0,0,42,42,2015
838,28011,Tunnel Hill  100 & 50 mile runs,100mi,Vienna,United States,2015-11-14,07:00:00,solo,,,,21,97,97,2015
839,11705,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2015-11-07,00:00:00,solo,161.0,4500.0,-4500.0,12,52,52,2015
840,11449,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2015-11-07,00:00:00,solo,161.9,4930.0,-5060.0,0,136,136,2015
841,11450,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,,United States,2015-11-07,00:00:00,solo,166.9,3300.0,-3300.0,19,234,234,2015
842,9201,Bromo Tengger Semeru 100 Ultra,BTS 170K,Bogor,Indonesia,2015-11-06,00:00:00,solo,171.7,8570.0,-8560.0,15,8,8,2015
843,8753,White Rose Ultra,100 Mile,Huddersfield,United Kingdom,2015-11-01,00:00:00,solo,161.2,4610.0,-4810.0,5,32,32,2015
844,9703,Javelina Jundred,100 Miles,FortMcDowell,United States,2015-10-31,00:00:00,solo,163.4,1850.0,-1850.0,26,279,279,2015
845,11422,Cactus Rose,100 Mile,Bandera,United States,2015-10-24,00:00:00,solo,161.0,4400.0,-4400.0,20,26,26,2015
846,9086,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2015-10-22,00:00:00,solo,160.8,10410.0,-10360.0,0,1729,1729,2015
847,8966,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2015-10-17,00:00:00,solo,162.4,2130.0,-2140.0,15,240,156,2015
848,10573,The North Face Endurance Challenge Chile,160 Km,Huechuraba,Chile,2015-10-17,00:00:00,solo,161.7,7612.0,-7330.0,16,25,25,2015
849,11924,Rodopi Advendurun,100 miles,Haidou,Greece,2015-10-16,06:00:00,solo,164.1,6610.0,-6610.0,0,159,111,2015
850,10902,Szlak Orlich Gniazd - Ultra,Szlak Orlich Gniazd - Ultra,KwasniówDolny,Poland,2015-10-16,20:00:00,solo,161.3,2160.0,-2142.0,7,12,12,2015
851,11731,OSJ Koumi,100 Miles,KoumiTown,Japan,2015-10-10,05:00:00,solo,166.6,8510.0,-8520.0,4,51,51,2015
852,9570,Raleigh Challenge - Wilson Trail,Tornado 156,HongKong,"Hong Kong, China",2015-10-10,00:00:00,team,169.4,7580.0,-7950.0,9,9,9,2015
853,10454,100 Miles Sud De France,100 Miles,bolquere,France,2015-10-09,10:00:00,solo,164.6,8000.0,-9734.0,15,500,103,2015
854,8738,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2015-10-09,00:00:00,solo,168.0,6610.0,-6610.0,15,12,12,2015
855,10858,Cloudsplitter 100,100 Mile,Norton,United States,2015-10-03,08:00:00,solo,160.7,6930.0,-6930.0,10,50,35,2015
856,11208,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,,United States,2015-10-03,00:00:00,solo,162.3,5420.0,-5420.0,0,84,84,2015
857,10984,Grindstone 100,Grindstone 100,Swoope,United States,2015-10-02,00:00:00,solo,160.0,6990.0,-6990.0,15,104,104,2015
858,10153,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2015-10-02,18:00:00,solo,160.5,7218.0,-7203.0,16,200,45,2015
859,9167,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2015-09-26,00:00:00,solo,164.6,4090.0,-4200.0,10,57,57,2015
860,13260,FLAGSTAFF TO GRAND CANYON STAGECOACH LINE 100 MILE,FLAGSTAFF TO GRAND CANYON STAGECOACH LINE 100 MILE ULTRA - SOLO,,United States,2015-09-26,00:00:00,solo,160.93,2134.0,,0,17,17,2015
861,16071,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2015-09-26,00:00:00,solo,169.7,6020.0,-6020.0,13,150,33,2015
862,8848,St Oswald's Ultra,100 Mile,Chollerford,United Kingdom,2015-09-26,00:00:00,solo,164.4,2160.0,-2200.0,13,53,53,2015
863,10820,BEAR 100,BEAR 100,Smithfield,United States,2015-09-25,00:00:00,solo,156.8,6550.0,-6200.0,13,208,208,2015
864,7936,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2015-09-25,13:00:00,solo,168.9,7180.0,-7170.0,12,1400,564,2015
865,10766,Black River Run,100 Miles,Västerås,Sweden,2015-09-19,10:00:00,solo,161.2,1040.0,-1050.0,9,200,22,2015
866,11169,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,,United States,2015-09-19,00:00:00,solo,161.5,6810.0,-6810.0,0,57,57,2015
867,11423,Virgil Crest Ultras,100M,,United States,2015-09-19,00:00:00,solo,161.6,6100.0,-6100.0,0,16,16,2015
868,10700,KODIAK 100,KODIAK 100 MI,BigBearLake,United States,2015-09-18,00:00:00,solo,156.8,5330.0,-5330.0,0,35,35,2015
869,11052,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,,United States,2015-09-18,00:00:00,solo,165.8,6160.0,-6160.0,0,45,45,2015
870,11063,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,,United States,2015-09-18,00:00:00,solo,165.8,6155.0,-6155.0,0,108,108,2015
871,12470,Glasshouse 100,GLASSHOUSE - 100 miles,,Australia,2015-09-12,00:00:00,solo,159.9,2409.0,-2397.0,20,20,20,2015
872,12599,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,,Canada,2015-09-12,00:00:00,solo,161.0,3120.0,-3120.0,23,23,23,2015
873,12958,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2015-09-12,00:00:00,solo,161.0,6120.0,-6120.0,0,26,26,2015
874,8866,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2015-09-12,00:00:00,solo,171.6,6560.0,-6560.0,10,128,128,2015
875,9770,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2015-09-12,00:00:00,solo,164.2,7767.0,-7765.0,0,75,75,2015
876,12605,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2015-09-11,08:00:00,solo,161.1,5535.0,-5535.0,6,25,25,2015
877,10903,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2015-09-11,00:00:00,solo,161.0,8215.0,-7965.0,0,203,203,2015
878,10754,Desafio Extremo Estrada Real 100 Milhas De Sabarabuçu,160 Km,Caete,Brazil,2015-09-05,07:00:00,solo,161.0,5153.0,-4821.0,7,100,1,2015
879,10291,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2015-09-04,00:00:00,solo,166.0,5099.0,-4952.0,0,160,160,2015
880,10148,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2015-08-28,12:00:00,solo,162.7,2350.0,-2350.0,31,50,37,2015
881,8592,Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2015-08-28,00:00:00,solo,169.6,10060.0,-10060.0,16,1633,1633,2015
882,10854,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2015-08-22,00:00:00,solo,161.0,6700.0,-6700.0,0,99,99,2015
883,10852,LEADVILLE TRAIL 100 RUN,100 MILE TRAIL RUN,Leadville,United States,2015-08-22,00:00:00,solo,,,,0,313,313,2015
884,12710,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2015-08-21,00:00:00,solo,161.35,9536.0,-9536.0,0,211,211,2015
885,10170,Rampage The Roots,Ghosts Of Yellowstone 100M,Pony,United States,2015-08-21,06:00:00,solo,166.0,7130.0,-7120.0,15,100,6,2015
886,8392,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2015-08-08,00:00:00,solo,170.2,3490.0,-3520.0,14,137,137,2015
887,9715,Silverheels Endurance Run,100 Mile,Fairplay,United States,2015-08-08,00:00:00,solo,165.1,5060.0,-5060.0,21,33,33,2015
888,10757,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2015-08-01,00:00:00,solo,160.8,6350.0,-7770.0,0,98,98,2015
889,8728,Burning River Endurance Run,100 Mile,Hudson,United States,2015-07-25,00:00:00,solo,163.0,2470.0,-2470.0,20,125,125,2015
890,12158,Chiemgauer 100,100 Mile,Bergen,Germany,2015-07-24,00:00:00,solo,160.0,7500.0,-7500.0,9,6,6,2015
891,10801,LAKELAND,LAKELAND 100,,United Kingdom,2015-07-24,00:00:00,solo,161.0,6300.0,-6300.0,0,209,209,2015
892,10515,Vermont 100 Endurance Race,100M,WestWindsor,United States,2015-07-19,04:00:00,solo,162.2,4469.0,-4459.0,25,221,221,2015
893,10417,YOU YANGS,YOU YANGS 100 MI,LittleRiver,Australia,2015-07-19,00:00:00,solo,158.5,2958.0,-2958.0,2,25,25,2015
894,10158,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2015-07-18,00:00:00,solo,162.7,6145.0,-6145.0,0,154,154,2015
895,9651,Sinister 7 Ultra,Solo,Blairmore,Canada,2015-07-11,00:00:00,solo,155.3,4300.0,-4270.0,15,52,52,2015
896,10491,HARDROCK 100 ENDURANCE RUN,100Mi CC,,United States,2015-07-10,00:00:00,solo,161.8,10365.0,-10365.0,0,126,126,2015
897,9743,SALOMON 4 TRAILS,SALOMON 4 TRAILS,,Germany,2015-07-08,00:00:00,solo,161.0,9288.0,-9380.0,12,431,431,2015
898,8513,The GAX 100 Miles,The GAX 100 Miles,Ystad,Sweden,2015-07-04,00:00:00,solo,160.7,1600.0,-1590.0,5,24,24,2015
899,9084,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2015-06-27,00:00:00,solo,160.3,5950.0,-7490.0,21,255,255,2015
900,10432,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2015-06-26,00:00:00,solo,161.0,4950.0,-4950.0,0,32,32,2015
901,10508,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2015-06-25,00:00:00,solo,171.0,13000.0,-13000.0,0,161,161,2015
902,10031,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2015-06-20,00:00:00,solo,161.0,3425.0,-3425.0,0,88,88,2015
903,10377,Bighorn Trail Run,100M,Sheridan,United States,2015-06-18,00:00:00,solo,161.3,5500.0,-5500.0,0,193,193,2015
904,8215,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2015-06-13,00:00:00,solo,156.7,3390.0,-3440.0,14,204,204,2015
905,9999,Chicamocha Run,167 Km,CUNDINAMARCA,Colombia,2015-06-06,08:00:00,solo,169.1,7779.0,-7756.0,6,23,23,2015
906,9784,Kettle Moraine 100,100 Mile,LaGrange,United States,2015-06-06,00:00:00,solo,163.8,3720.0,-3720.0,22,164,164,2015
907,10341,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2015-06-06,00:00:00,solo,161.0,4270.0,-4270.0,0,38,38,2015
908,9953,SAN DIEGO 100,San Diego 100,Oceanside,United States,2015-06-06,06:00:00,solo,159.5,3617.0,-3617.0,15,154,154,2015
909,9876,Bryce Canyon,100 Mile,Hatch,United States,2015-06-05,00:00:00,solo,159.4,4800.0,-4800.0,13,76,76,2015
910,8839,Oh Meu Deus,K160+,Seia,Portugal,2015-06-05,00:00:00,solo,161.9,5030.0,-5030.0,12,40,40,2015
911,10297,Trail Karpatia,Trail Karpatia,Volovets,Ukraine,2015-05-30,11:00:00,solo,164.7,8860.0,-8860.0,5,80,26,2015
