,race_year_id,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants
1055,4183.0,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2013-10-19,00:00:00,solo,167.0,4820.0,-4820.0,0.0,0.0
1056,4944.0,Rodopi Advendurun,100 miles,Haidou,Greece,2013-10-18,00:00:00,solo,165.6,6965.0,-6965.0,0.0,0.0
1057,4671.0,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2013-10-18,00:00:00,solo,170.0,6800.0,-6800.0,0.0,0.0
1058,4870.0,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2013-10-17,00:00:00,solo,164.6,10100.0,-10060.0,0.0,0.0
1059,4710.0,Ultra Marathon Sovev Emek,166 Km,36581,,2013-10-11,00:00:00,solo,160.0,2450.0,-2450.0,0.0,0.0
1060,5883.0,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,,United States,2013-10-05,00:00:00,solo,162.3,5420.0,-5420.0,0.0,0.0
1061,4204.0,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2013-10-04,00:00:00,solo,162.0,7000.0,-7000.0,0.0,0.0
1062,4333.0,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2013-09-28,00:00:00,solo,170.6,7010.0,-7010.0,0.0,0.0
1063,4305.0,BEAR 100,BEAR 100,Smithfield,United States,2013-09-27,00:00:00,solo,161.0,6865.0,-6865.0,0.0,0.0
1064,4568.0,Black River Run,100 Miles,Västerås,Sweden,2013-09-21,00:00:00,solo,161.0,2400.0,-2400.0,0.0,0.0
1065,4123.0,Cotswold Way Century,100 Miles,ChippingCampden,United Kingdom,2013-09-21,00:00:00,solo,164.5,3250.0,-3250.0,0.0,0.0
1066,4731.0,Virgil Crest Ultras,100M,,United States,2013-09-21,00:00:00,solo,161.6,6100.0,-6100.0,0.0,0.0
1067,4938.0,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2013-09-14,00:00:00,solo,161.0,6096.0,-6096.0,0.0,0.0
1068,4345.0,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,,United States,2013-09-14,00:00:00,solo,161.0,7850.0,-7850.0,0.0,0.0
1069,4307.0,RUN RABBIT RUN,RUN RABBIT RUN 100 HARE,,United States,2013-09-13,00:00:00,solo,165.8,6160.0,-6160.0,0.0,0.0
1070,9003.0,RUN RABBIT RUN,RUN RABBIT RUN 100 TORTOISE RUN,,United States,2013-09-13,00:00:00,solo,165.8,6155.0,-6155.0,0.0,0.0
1071,4943.0,Glasshouse 100,GLASSHOUSE - 100 miles,,Australia,2013-09-07,00:00:00,solo,159.9,2409.0,-2397.0,0.0,0.0
1072,4747.0,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,,Canada,2013-09-07,00:00:00,solo,160.9,3120.0,-3120.0,0.0,0.0
1073,4914.0,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2013-09-07,00:00:00,solo,156.0,7300.0,-7300.0,0.0,0.0
1074,5839.0,OSJ Yatsugatake Super Trail,100 Miles,628-3TOKIWAKAMAKURA,Japan,2013-09-07,00:00:00,solo,160.0,6400.0,-6400.0,0.0,0.0
1075,5263.0,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2013-09-06,00:00:00,solo,161.1,5535.0,-5535.0,0.0,0.0
1076,4341.0,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2013-09-06,00:00:00,solo,165.0,6100.0,-6400.0,0.0,0.0
1077,4302.0,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2013-09-06,00:00:00,solo,161.0,8215.0,-7965.0,0.0,0.0
1078,4945.0,IDAHO MOUNTAIN TRAIL ULTRA FESTIVAL,100 MILE,,United States,2013-08-30,00:00:00,solo,161.5,6810.0,-6810.0,0.0,0.0
1079,3940.0,The North Face Ultra-Trail Du Mont-Blanc®,UTMB®,Chamonix,France,2013-08-30,00:00:00,solo,167.7,9618.0,-9618.0,0.0,0.0
1080,4285.0,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2013-08-24,00:00:00,solo,161.0,6700.0,-6700.0,0.0,0.0
1081,6807.0,THE GREAT NASEBY WATER RACE,THE GREAT NASEBY WATER RACE - 160KM,Dunedin,New Zealand,2013-08-24,00:00:00,solo,162.7,2350.0,-2350.0,0.0,0.0
1082,4296.0,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2013-08-23,00:00:00,solo,161.0,9766.0,-9766.0,0.0,0.0
1083,6859.0,Mystery Ranch Ultra Challenge,Ghosts Of Yellowstone 100M,Pony,United States,2013-08-23,00:00:00,solo,161.0,8690.0,-8690.0,0.0,0.0
1084,4711.0,Ultra Tour Des 4 Massifs,Ut4M 160,Grenoble,France,2013-08-23,00:00:00,solo,167.8,10120.0,-10110.0,0.0,0.0
1086,4126.0,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2013-08-10,00:00:00,solo,161.0,3030.0,-3070.0,0.0,0.0
1087,4406.0,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2013-08-03,00:00:00,solo,160.8,6350.0,-7770.0,0.0,0.0
1088,6325.0,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2013-08-03,00:00:00,solo,161.0,6120.0,-6120.0,0.0,0.0
1089,4951.0,STUNT 100,STUNT 100,,Germany,2013-08-03,00:00:00,solo,161.0,4380.0,-4380.0,0.0,0.0
1090,4303.0,Burning River Endurance Run,100 Mile,Hudson,United States,2013-07-27,00:00:00,solo,161.0,2470.0,-2470.0,0.0,0.0
1091,4314.0,Chiemgauer 100,100 Mile,Bergen,Germany,2013-07-26,00:00:00,solo,160.0,7500.0,-7500.0,0.0,0.0
1092,4025.0,LAKELAND,LAKELAND 100,,United Kingdom,2013-07-26,00:00:00,solo,161.0,6300.0,-6300.0,0.0,0.0
1093,4343.0,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2013-07-20,00:00:00,solo,161.0,6030.0,-6030.0,0.0,0.0
1094,4301.0,Vermont 100 Endurance Race,100M,WestWindsor,United States,2013-07-20,00:00:00,solo,161.0,4290.0,-4290.0,0.0,0.0
1095,5768.0,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2013-07-13,00:00:00,solo,155.0,4200.0,-4200.0,0.0,0.0
1096,6662.0,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2013-07-12,00:00:00,solo,168.0,10500.0,-10500.0,0.0,0.0
1097,4284.0,HARDROCK 100 ENDURANCE RUN,100Mi CC,,United States,2013-07-12,00:00:00,solo,161.8,10365.0,-10365.0,0.0,0.0
1098,6102.0,Salomon Xreid Hardangervidda,Salomon Xreid Hardangervidda,Asker,Norway,2013-07-12,00:00:00,solo,155.7,4800.0,-4800.0,0.0,0.0
1099,4672.0,TRANSJURA,TRANSJURA - BASIC,,Poland,2013-07-05,00:00:00,solo,164.0,3500.0,-3500.0,0.0,0.0
1100,4332.0,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2013-06-29,00:00:00,solo,161.0,4400.0,-4400.0,0.0,0.0
1101,4297.0,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2013-06-29,00:00:00,solo,161.0,5510.0,-7000.0,0.0,0.0
1102,5779.0,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2013-06-21,00:00:00,solo,171.0,12100.0,-12100.0,0.0,0.0
1103,4267.0,Ultra-Trail South West,100 Miles,,United Kingdom,2013-06-21,00:00:00,solo,155.0,5466.0,-5466.0,0.0,0.0
1104,4081.0,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2013-06-15,00:00:00,solo,160.4,3442.0,-3500.0,0.0,0.0
1105,4311.0,Bighorn Mountain Wild And Scenic Trail Run,100M,Sheridan,United States,2013-06-14,00:00:00,solo,161.3,5500.0,-5500.0,0.0,0.0
1106,4309.0,SAN DIEGO 100,San Diego 100,Oceanside,United States,2013-06-08,00:00:00,solo,160.9,4790.0,-4790.0,0.0,0.0
1107,4329.0,Kettle Moraine 100,100 Mile,LaGrange,United States,2013-06-01,00:00:00,solo,161.9,2682.0,-2682.0,0.0,0.0
1108,4313.0,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2013-06-01,00:00:00,solo,161.0,3425.0,-3425.0,0.0,0.0
1109,4942.0,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2013-06-01,00:00:00,solo,161.0,4270.0,-4270.0,0.0,0.0
1110,5623.0,Bryce Canyon,100 Mile,Hatch,United States,2013-05-31,00:00:00,solo,161.0,4200.0,-4200.0,0.0,0.0
1111,4292.0,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2013-05-25,00:00:00,solo,161.0,3220.0,-3220.0,0.0,0.0
1112,4310.0,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2013-05-18,00:00:00,solo,163.8,6100.0,-6100.0,0.0,0.0
1113,4361.0,Salomon Hammer Trail,100 Miles,allinge,Denmark,2013-05-04,00:00:00,solo,161.0,4000.0,-4000.0,0.0,0.0
1114,5079.0,Oh Meu Deus,K160+,Seia,Portugal,2013-04-26,00:00:00,solo,166.3,7110.0,-7110.0,0.0,0.0
1115,5455.0,SALT FLATS 100,SALT FLATS 100,,United States,2013-04-26,00:00:00,solo,161.0,3200.0,-3200.0,0.0,0.0
1116,4287.0,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2013-04-26,00:00:00,solo,161.0,9164.0,-9164.0,12.0,0.0
1117,5605.0,INDIANA TRAIL 100,INDIANA TRAIL 100 MILE,Albion,United States,2013-04-20,00:00:00,solo,161.0,4000.0,-4000.0,0.0,0.0
1118,4510.0,Zion,100 Mile,Virgin,United States,2013-04-19,00:00:00,solo,161.0,2700.0,-2700.0,0.0,0.0
1119,4417.0,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2013-04-13,00:00:00,solo,160.9,2400.0,-2400.0,0.0,0.0
1120,4010.0,100 Miles Of Istria,100 Miles,Umag,Croatia,2013-04-12,00:00:00,solo,166.0,6900.0,-7200.0,0.0,0.0
1121,5285.0,UMSTEAD 100,UMSTEAD 100,,United States,2013-04-06,00:00:00,solo,161.0,2450.0,-2450.0,0.0,0.0
1122,4295.0,Badger Mountain Challenge,100 Mile,Kennewick,United States,2013-03-29,00:00:00,solo,161.0,4300.0,-4300.0,0.0,0.0
1123,5215.0,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2013-03-23,00:00:00,solo,161.0,3600.0,-3600.0,0.0,0.0
1124,4080.0,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2013-03-23,00:00:00,solo,161.0,1600.0,-1600.0,0.0,0.0
1125,4075.0,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2013-03-23,00:00:00,solo,161.0,8000.0,-8000.0,0.0,0.0
1126,3679.0,HARDCORE HUNDRED MILES,100 MILES,Kayapa,Philippines,2013-02-22,00:00:00,solo,160.0,10000.0,-10000.0,0.0,0.0
1127,5639.0,IRON HORSE Endurance RunS,IRON HORSE 100M,,United States,2013-02-09,00:00:00,solo,161.0,2400.0,-2400.0,0.0,0.0
1128,4420.0,Rocky Raccoon,100 Mile,Huntsville,United States,2013-02-02,00:00:00,solo,161.0,1800.0,-1800.0,0.0,0.0
1129,4290.0,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2013-01-19,00:00:00,solo,161.0,7620.0,-7620.0,0.0,0.0
1130,3534.0,La Mision,160 Km,SanMartíndelosAndes,Argentina,2012-12-12,00:00:00,solo,160.0,9000.0,-9000.0,0.0,0.0
1131,3491.0,Centurion Autumn 100,Centurion Autumn 100,GoringOnThames,United Kingdom,2012-11-24,00:00:00,solo,162.4,2130.0,-2140.0,0.0,0.0
1132,28463.0,Louceni,170 Km,UstinadLabem,Czech Republic,2012-11-23,00:00:00,solo,170.0,7300.0,-7200.0,24.0,0.0
1133,3445.0,CHIMERA 100,CHIMERA 100 MILES,,United States,2012-11-17,00:00:00,solo,155.0,6520.0,-6520.0,0.0,0.0
1134,3261.0,THE GREAT NORTH WALK 100S,100 MILES,Patonga,Australia,2012-11-10,00:00:00,solo,173.7,6500.0,-6500.0,0.0,0.0
1135,4782.0,OZARK 100 MILE ENDURANCE RUN,OZARK 100 MILE ENDURANCE RUN,Shawnee,United States,2012-11-03,00:00:00,solo,161.0,4500.0,-4500.0,0.0,0.0
1136,3444.0,PINHOTI 100,PINHOTI 100 MILES,Sylacauga,United States,2012-11-03,00:00:00,solo,161.9,4930.0,-5030.0,0.0,0.0
1137,2692.0,Cactus Rose,100 Mile,Bandera,United States,2012-10-27,00:00:00,solo,161.0,4400.0,-4400.0,0.0,0.0
1138,3226.0,Javelina Jundred,100 Miles,FortMcDowell,United States,2012-10-27,00:00:00,solo,162.9,1960.0,-1960.0,0.0,0.0
1139,3218.0,CAESAR'S CAMP,CAESAR'S CAMP 100 MILE ULTRARACE,,United Kingdom,2012-10-20,00:00:00,solo,161.0,4630.0,-4630.0,0.0,0.0
1140,3242.0,Ultima Frontera Trail,ULTIMA FRONTERA 166,Loja,Spain,2012-10-20,00:00:00,solo,167.0,4820.0,-4820.0,0.0,0.0
1141,3247.0,Rodopi Ultra Trail,100 miles,Haidou,Greece,2012-10-19,00:00:00,solo,165.6,6965.0,-6965.0,0.0,0.0
1142,2871.0,Le Grand Raid De La Réunion,Le Grand Raid De La Réunion,SaintDenis,France,2012-10-18,00:00:00,solo,168.9,10982.0,-10952.0,0.0,0.0
1143,3446.0,Oil Creek 100 Trail Runs,OIL CREEK 100 MILES,,United States,2012-10-13,00:00:00,solo,162.3,5420.0,-5420.0,0.0,0.0
1144,3241.0,MAGREDI MOUNTAIN TRAIL,MAGREDI MOUNTAIN TRAIL 100 MI (MMT 100 MILE),Fontanafredda,Italy,2012-10-12,00:00:00,solo,162.0,7000.0,-7000.0,0.0,0.0
1146,3436.0,Grindstone 100,Grindstone 100,Swoope,United States,2012-10-05,00:00:00,solo,163.0,7071.0,-7071.0,0.0,0.0
1147,3244.0,RIO DEL LAGO 100,RIO DEL LAGO 100 MILES,,United States,2012-09-29,00:00:00,solo,165.9,3300.0,-3300.0,0.0,0.0
1148,2705.0,BEAR 100,BEAR 100,Smithfield,United States,2012-09-28,00:00:00,solo,161.0,6865.0,-6865.0,0.0,0.0
1149,3597.0,Mogollon Monster 100,MOGOLLON MONSTER 100,Pine,United States,2012-09-28,00:00:00,solo,170.6,7010.0,-7010.0,0.0,0.0
1150,3249.0,Virgil Crest Ultras,100M,,United States,2012-09-22,00:00:00,solo,161.6,6100.0,-6100.0,0.0,0.0
1151,3442.0,PINE TO PALM 100 MILE ENDURANCE RUN,PINE TO PALM 100 MILE ENDURANCE RUN,Ashland,United States,2012-09-15,00:00:00,solo,161.0,6100.0,-6100.0,0.0,0.0
1152,3234.0,Glasshouse 100,GLASSHOUSE - 100 miles,,Australia,2012-09-08,00:00:00,solo,160.5,3075.0,-3075.0,0.0,0.0
1153,3957.0,Haliburton Forest Trail Race,HALIBURTON FOREST TRAIL RACE - 100 miles,,Canada,2012-09-08,00:00:00,solo,160.9,3120.0,-3120.0,0.0,0.0
1154,3003.0,L'Infernal Trail Des Vosges,160 Km,SaintNabord,France,2012-09-08,00:00:00,solo,156.0,7300.0,-7300.0,0.0,0.0
1155,4619.0,OSJ Yatsugatake Super Trail,100 Miles,628-3TOKIWAKAMAKURA,Japan,2012-09-08,00:00:00,solo,160.0,6400.0,-6400.0,0.0,0.0
1156,2688.0,PLAIN 100 MILE ENDURANCE RUN,PLAIN 100 MILE ENDURANCE RUN,,United States,2012-09-08,00:00:00,solo,161.0,7850.0,-7850.0,0.0,0.0
1157,4129.0,LOST SOUL ULTRAMARATHON,LOST SOUL ULTRA 100 MILES,Lethbridge,Canada,2012-09-07,00:00:00,solo,161.1,5535.0,-5535.0,0.0,0.0
1158,3254.0,SUPERIOR TRAIL RACES,SUPERIOR SAWTOOTH 100 MILE TRAIL RUN,Lutsen,United States,2012-09-07,00:00:00,solo,165.0,6100.0,-6400.0,0.0,0.0
1159,3257.0,WASATCH FRONT 100 MILE ENDURANCE RUN,WASATCH FRONT 100 MILE ENDURANCE RUN,,United States,2012-09-07,00:00:00,solo,161.0,8215.0,-7965.0,0.0,0.0
1160,3259.0,CASCADE CREST 100 MILE ENDURANCE RUN,CASCADE CREST 100 MILE ENDURANCE RUN,,United States,2012-08-25,00:00:00,solo,161.0,6700.0,-6700.0,0.0,0.0
1161,2872.0,Le Grand Raid Des Pyrénées,GRP160 Ultra,vielle-Aure,France,2012-08-24,00:00:00,solo,160.7,9661.0,-9661.0,0.0,0.0
1163,2665.0,Centurion North Downs Way 100,Centurion North Downs Way 100,farnham,United Kingdom,2012-08-11,00:00:00,solo,161.0,3030.0,-3070.0,0.0,0.0
1164,2914.0,HEADLANDS HUNDRED,HEADLANDS HUNDRED 100 MILE ENDURANCE RUN,,United States,2012-08-04,00:00:00,solo,161.0,6120.0,-6120.0,0.0,0.0
1165,2694.0,Burning River Endurance Run,100 Mile,Hudson,United States,2012-07-28,00:00:00,solo,161.0,2470.0,-2350.0,0.0,0.0
1166,3240.0,ADAMELLO TRAIL,ADAMELLO SUPER TRAIL,,Italy,2012-07-27,00:00:00,solo,160.0,9100.0,-8180.0,0.0,0.0
1167,2903.0,Chiemgauer 100,100 Mile,Bergen,Germany,2012-07-27,00:00:00,solo,160.0,7500.0,-7500.0,0.0,0.0
1168,2906.0,LAKELAND,LAKELAND 100,,United Kingdom,2012-07-26,00:00:00,solo,161.0,6300.0,-6300.0,0.0,0.0
1169,2696.0,Angeles Crest 100 Mile Endurance Run,Angeles Crest 100 Mile Endurance Run,Arcadia,United States,2012-07-21,00:00:00,solo,160.8,6350.0,-7770.0,0.0,0.0
1170,2905.0,STUNT 100,STUNT 100,,Germany,2012-07-21,00:00:00,solo,161.5,3860.0,-3860.0,0.0,0.0
1171,3245.0,Vermont 100 Endurance Race,100M,WestWindsor,United States,2012-07-21,00:00:00,solo,161.0,4290.0,-4290.0,0.0,0.0
1172,3804.0,OSJ Ontake Ultra-Trail®?,100 Miles,Otaki,Japan,2012-07-15,00:00:00,solo,155.0,4200.0,-4200.0,0.0,0.0
1173,2616.0,Ehunmilak Ultra-Trail®,Ehunmilak Ultra-Trail®,Beasain,Spain,2012-07-13,00:00:00,solo,168.0,11000.0,-11000.0,0.0,0.0
1174,2916.0,HARDROCK 100 ENDURANCE RUN,HARDROCK 100,,United States,2012-07-13,00:00:00,solo,161.8,10365.0,-10365.0,0.0,0.0
1175,4763.0,Andorra Ultra Trail Vallnord,ANDORRA RONDA DELS CIMS,Ordino,Andorra,2012-07-06,00:00:00,solo,170.0,11000.0,-11000.0,0.0,0.0
1176,3379.0,TRANSJURA,TRANSJURA - BASIC,,Poland,2012-07-06,00:00:00,solo,170.0,3500.0,-3500.0,0.0,0.0
1177,2664.0,Centurion South Downs Way 100,Centurion South Downs Way 100,Worthing,United Kingdom,2012-06-30,00:00:00,solo,161.0,4000.0,-4000.0,0.0,0.0
1178,2555.0,BLACK HILLS 100,BLACK HILLS 100 - 100 MILES,,United States,2012-06-23,00:00:00,solo,161.0,4950.0,-4950.0,0.0,0.0
1179,3243.0,Ultra-Trail South West,100 Miles,,United Kingdom,2012-06-23,00:00:00,solo,155.0,5466.0,-5466.0,0.0,0.0
1180,2915.0,Western States Endurance Run,Western States Endurance Run,Auburn,United States,2012-06-23,00:00:00,solo,161.0,5510.0,-7000.0,0.0,0.0
1181,3255.0,Tahoe Rim Trail Endurance Run,100 Mile,Carsoncity,United States,2012-06-21,00:00:00,solo,161.0,6030.0,-6030.0,0.0,0.0
1182,3260.0,Bighorn Mountain Wild And Scenic Trail Run,100M,Sheridan,United States,2012-06-15,00:00:00,solo,161.3,5500.0,-5500.0,0.0,0.0
1183,3492.0,TRAIL BRESCIA,GRAND TRAIL 3V,,Italy,2012-06-15,00:00:00,solo,160.0,9500.0,-9500.0,0.0,0.0
1184,2854.0,SAN DIEGO 100,San Diego 100,Oceanside,United States,2012-06-09,00:00:00,solo,160.9,4790.0,-4790.0,0.0,0.0
1185,3013.0,Ultra-Trail del Rincon,UTR 170K,Castielfabib,Spain,2012-06-08,00:00:00,solo,170.0,6800.0,-6800.0,0.0,0.0
1186,3423.0,Kettle Moraine 100,100 Mile,LaGrange,United States,2012-06-02,00:00:00,solo,161.9,2682.0,-2682.0,0.0,0.0
1187,3047.0,LDWA 100,LDWA - THE VALLEYS 100,,United Kingdom,2012-06-02,00:00:00,solo,161.0,4000.0,-4000.0,0.0,0.0
1188,3256.0,Mohican Trail,THE NORTH FACE MOHICAN TRAIL 100M,Loudonville,United States,2012-06-02,00:00:00,solo,161.0,3425.0,-3425.0,0.0,0.0
1189,3720.0,OLD DOMINION 100 MILE,OLD DOMINION 100 MILE,,United States,2012-06-02,00:00:00,solo,161.0,4270.0,-4270.0,0.0,0.0
1190,3431.0,SULPHUR SPRINGS,SULPHUR SPRINGS 100 MILES,Ancaster,Canada,2012-05-26,00:00:00,solo,161.0,3220.0,-3220.0,0.0,0.0
1191,3488.0,Ultra-Trail Mt. Fuji,UTMF,Fuji,Japan,2012-05-18,00:00:00,solo,156.0,9164.0,-9164.0,10.0,0.0
1192,3258.0,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,,United States,2012-05-12,00:00:00,solo,163.8,6100.0,-6100.0,0.0,0.0
1193,2562.0,Salomon Hammer Trail,100 Miles,allinge,Denmark,2012-05-11,00:00:00,solo,161.0,4000.0,-4000.0,0.0,0.0
1194,4509.0,Zion,100 Mile,Virgin,United States,2012-05-11,00:00:00,solo,161.0,2700.0,-2700.0,0.0,0.0
1195,5456.0,SALT FLATS 100,SALT FLATS 100,,United States,2012-04-27,00:00:00,solo,161.0,3200.0,-3200.0,0.0,0.0
1196,2910.0,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2012-04-14,00:00:00,solo,160.9,2400.0,-2400.0,0.0,0.0
1197,4164.0,UMSTEAD 100,UMSTEAD 100,,United States,2012-03-31,00:00:00,solo,161.0,2450.0,-2450.0,0.0,0.0
1198,3433.0,Badger Mountain Challenge,100 Mile,Kennewick,United States,2012-03-30,00:00:00,solo,161.0,4300.0,-4300.0,0.0,0.0
1199,3305.0,Antelope Island Buffalo Run,100 Mile,Syracuse,United States,2012-03-24,00:00:00,solo,161.0,3600.0,-3600.0,0.0,0.0
1200,3453.0,Northburn Ultra Mountain Events,100 Mile,Cromwell,New Zealand,2012-03-24,00:00:00,solo,161.0,8000.0,-8000.0,0.0,0.0
1201,3601.0,Alpine Challenge,100 Mile Individual,BerrysCreek,Australia,2012-03-17,00:00:00,solo,160.0,7100.0,-7100.0,0.0,0.0
1202,2320.0,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2012-03-03,00:00:00,solo,161.0,1600.0,-1600.0,0.0,0.0
1203,3439.0,RUN2KILL,RUN2KILL,,Germany,2012-02-24,00:00:00,solo,161.0,4000.0,-4000.0,0.0,0.0
1204,5640.0,IRON HORSE Endurance RunS,IRON HORSE 100M,,United States,2012-02-10,00:00:00,solo,161.0,2400.0,-2400.0,0.0,0.0
1205,3202.0,Rocky Raccoon,100 Mile,Huntsville,United States,2012-02-04,00:00:00,solo,161.0,1800.0,-1800.0,0.0,0.0
1206,3253.0,HURT 100,HURT 100 MILE ENDURANCE RUN,,United States,2012-01-14,00:00:00,solo,161.0,7620.0,-7620.0,0.0,0.0
